project,date,commit_hash,files,statements,async_list_comprehensions_files_percentage,async_set_comprehensions_files_percentage,async_dict_comprehensions_files_percentage,async_generator_expressions_files_percentage,matrix_multiplication_files_percentage,async_def_files_percentage,await_expressions_files_percentage,async_for_files_percentage,async_with_files_percentage,fstring_files_percentage,except_star_files_percentage,pattern_match_files_percentage,pattern_as_files_percentage,pattern_or_files_percentage,pattern_sequence_files_percentage,pattern_mapping_files_percentage,pattern_class_files_percentage,pattern_value_files_percentage,pattern_singleton_files_percentage,pattern_star_files_percentage,assign_unpack_files_percentage,list_unpack_files_percentage,tuple_unpack_files_percentage,set_unpack_files_percentage,dict_unpack_files_percentage,call_kwargs_unpack_files_percentage,call_args_unpack_files_percentage,nonlocal_files_percentage,function_args_annotation_files_percentage,function_return_annotation_files_percentage,kw_defaults_files_percentage,kw_args_files_percentage,type_vars_bounds_files_percentage,type_vars_constraints_files_percentage,type_param_spec_files_percentage,type_var_tuple_files_percentage,yield_from_files_percentage,assignment_expression_files_percentage,suppressing_exception_context_files_percentage,variable_annotation_files_percentage
redis_redis-py,2024-12-31,3208809c7237522c77dac0daea7af5a14148eebf,169.0,37233.0,1.183431952662722,0.0,0.591715976331361,0.0,0.0,31.360946745562128,27.810650887573964,1.183431952662722,12.42603550295858,43.19526627218935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5502958579881656,1.183431952662722,0.0,1.183431952662722,0.0,1.183431952662722,8.284023668639055,47.928994082840234,33.13609467455622,7.100591715976331,7.100591715976331,0.0,0.0,0.0,0.0,2.366863905325444,0.0,1.7751479289940828,10.650887573964498
reflectometry_refl1d,2024-12-31,ff5c46e7b420d4bbfe26a645c28cb3fdd0c6787e,152.0,12595.0,0.0,0.0,0.0,0.0,0.0,1.3157894736842104,1.3157894736842104,0.0,0.0,7.236842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.210526315789473,5.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.868421052631579
rembo10_headphones,2024-12-31,94d62430a00028ea9628bb47ea5972ac0ded8c89,858.0,98926.0,0.0,0.0,0.0,0.0,0.0,0.2331002331002331,0.2331002331002331,0.0,0.0,16.200466200466202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34965034965034963,0.4662004662004662,0.2331002331002331,0.0,0.11655011655011654,0.0,0.0,0.11655011655011654,14.219114219114218,15.151515151515152,3.0303030303030303,3.0303030303030303,0.0,0.0,0.0,0.0,2.2144522144522143,0.11655011655011654,0.6993006993006993,8.041958041958042
reviewboard_reviewboard,2024-12-31,907ec3f93d6cd6fb5be82fcc5eab46d23dc59eff,938.0,98966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.076759061833688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21321961620469082,0.0,0.0,0.42643923240938164,0.0,0.0,0.0,18.65671641791045,25.692963752665243,8.84861407249467,8.84861407249467,0.0,0.0,0.0,0.0,0.8528784648187633,0.0,0.0,14.818763326226012
rickysarraf_apt-offline,2024-12-31,c4855bc96db1eed1e312d3594a4eaca622ade60e,16.0,3303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
riptano_ccm,2024-12-31,cda502c84fade5ecffaf605e619f81085265be77,16.0,5412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robertluptonthegood_eups,2024-12-31,c723b679ea5ba0af79f941be91362222286ef01f,56.0,15969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
robotframework_ride,2024-12-31,70b7a8272bde34786c9ea4ac9044f9919cf24484,521.0,59035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.971209213051823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.990403071017274,2.6871401151631478,0.19193857965451055,0.19193857965451055,0.0,0.0,0.0,0.0,0.19193857965451055,0.0,0.19193857965451055,1.3435700575815739
robotframework_seleniumlibrary,2024-12-31,7c285883ab2fa1067ce7bd18dfb6ff994e9693e7,108.0,6432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.370370370370374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.074074074074073,15.74074074074074,0.9259259259259258,0.9259259259259258,0.0,0.0,0.0,0.0,0.0,1.8518518518518516,0.0,1.8518518518518516
ros_catkin,2024-12-31,24e9b0a27b7889a29698fa4c90a2b0bf90df1c0b,42.0,2767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rpm-software-management_tito,2024-12-31,b635baa305c1a9560c9e1010c4b9f5275d246c5b,39.0,5064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rq_rq,2024-12-31,c653d2388b3dff5762081803aef97fd04e5b5169,59.0,10487.0,0.0,0.0,0.0,0.0,0.0,1.694915254237288,0.0,0.0,0.0,15.254237288135593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.67796610169492,28.8135593220339,5.084745762711865,5.084745762711865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94915254237288
rthalley_dnspython,2024-12-31,049777d348eaacf667e795902a08a0f12a4abd71,224.0,25596.0,0.0,0.0,0.0,0.0,0.0,9.821428571428571,9.375,0.4464285714285714,4.464285714285714,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4464285714285714,0.0,0.0,0.0,0.4464285714285714,0.0,0.0,0.4464285714285714,26.785714285714285,27.232142857142854,1.7857142857142856,1.7857142857142856,0.0,0.0,0.0,0.0,0.4464285714285714,0.0,0.4464285714285714,17.410714285714285
s3tools_s3cmd,2024-12-31,0dbbe5d7f504ffd56c660a77c7fae18f75350357,23.0,5555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sabnzbd_sabnzbd,2024-12-31,cd831d2775422927adef096f2647a287c63ce605,109.0,25861.0,0.0,0.0,0.0,0.0,0.0,2.7522935779816518,2.7522935779816518,0.0,1.834862385321101,12.844036697247708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.11926605504588,35.77981651376147,0.0,0.0,0.0,0.0,0.0,0.0,0.9174311926605505,36.69724770642202,0.0,19.26605504587156
sagemath_sagecell,2024-12-31,922c7cf59e19ca97f5273b61badb928a68b581f0,37.0,3432.0,0.0,0.0,0.0,0.0,0.0,18.91891891891892,13.513513513513514,0.0,0.0,2.7027027027027026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sahana_eden,2024-12-31,0712a5f614e6e201f792fbbe7d65c1741a9d51c8,711.0,209353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14064697609001406,0.14064697609001406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
saltstack_salt,2024-12-31,2ec732abfaa658e49eed4cf8dbfafcf89f7b9786,3500.0,488850.0,0.0,0.0,0.0,0.0,0.0,1.0857142857142856,1.0857142857142856,0.0,0.0,47.97142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142857142857143,0.14285714285714285,0.0,0.0,0.2285714285714286,0.08571428571428572,0.1142857142857143,0.028571428571428574,0.6571428571428571,0.3142857142857143,0.4285714285714286,0.4285714285714286,0.0,0.0,0.0,0.0,0.4571428571428572,0.028571428571428574,0.17142857142857143,0.34285714285714286
sartography_spiffworkflow,2024-12-31,74814034f5de88c35314e19ac96cbfedca8c6af8,288.0,14234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scikit-image_scikit-image,2024-12-31,4fb2464d32bbba9377f9423d5e86f12a0f756a86,494.0,40164.0,0.0,0.0,0.0,0.0,2.834008097165992,0.0,0.0,0.0,0.0,27.93522267206478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20242914979757085,0.20242914979757085,0.6072874493927125,0.0,0.0,0.20242914979757085,0.0,0.0,0.4048582995951417,0.4048582995951417,15.384615384615385,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.20242914979757085,0.0,0.0
scikit-learn_scikit-learn,2024-12-31,355937b7f84c7efddd091c7150f4713e2c761361,834.0,133766.0,0.0,0.0,0.0,0.0,5.755395683453238,0.0,0.0,0.0,0.0,41.36690647482014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9592326139088728,1.5587529976019185,1.3189448441247003,0.1199040767386091,6.83453237410072,0.7194244604316548,0.0,0.4796163069544364,1.5587529976019185,1.3189448441247003,21.58273381294964,21.58273381294964,0.0,0.0,0.0,0.0,0.4796163069544364,0.3597122302158274,0.1199040767386091,16.06714628297362
scipy-lectures_scientific-python-lectures,2024-12-31,21ddefe3bd6ca2cdeb2ef4431f14c9783242a51b,225.0,4914.0,0.0,0.0,0.0,0.0,3.111111111111111,0.0,0.0,0.0,0.0,8.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7777777777777777
scipy_scipy,2024-12-31,9220a7aec40f5c08ab6844798c815c00419d248e,947.0,214674.0,0.0,0.0,0.0,0.0,9.926082365364309,0.0,0.0,0.0,0.0,39.070749736008445,0.0,0.31678986272439286,0.31678986272439286,0.0,0.0,0.0,0.10559662090813093,0.21119324181626187,0.0,0.0,1.689545934530095,0.5279831045406547,1.689545934530095,0.10559662090813093,0.10559662090813093,0.42238648363252373,0.7391763463569165,0.21119324181626187,3.5902851108764517,3.4846884899683213,13.727560718057022,13.727560718057022,0.0,0.0,0.0,0.0,0.6335797254487857,0.8447729672650475,0.6335797254487857,4.646251319957761
scrapy_scrapy,2024-12-31,7dd92e6e4341dc6d5ba70a20d7e89edb3a87fba9,312.0,32926.0,0.641025641025641,0.0,0.0,0.0,0.0,7.6923076923076925,5.128205128205128,2.564102564102564,0.0,45.51282051282051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.641025641025641,0.3205128205128205,0.641025641025641,0.0,2.564102564102564,0.0,0.3205128205128205,0.0,49.67948717948718,49.03846153846153,11.538461538461538,11.538461538461538,0.0,0.0,0.0,0.0,3.8461538461538463,0.3205128205128205,0.0,41.66666666666667
sfepy_sfepy,2024-12-31,731d416cc8174950f249a0be47d77d4305b199a8,373.0,51112.0,0.0,0.0,0.0,0.0,2.1447721179624666,0.0,0.0,0.0,0.0,13.404825737265416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2680965147453083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2680965147453083,0.2680965147453083,0.5361930294906166,0.5361930294906166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shapely_shapely,2024-12-31,885a1fbb21857404aa85f8d4aa8ef6586f3f733f,146.0,10772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.383561643835616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36986301369863,0.684931506849315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.36986301369863
shedskin_shedskin,2024-12-31,4ee7061f23b9ec065a631318406316490bfd235c,392.0,66946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.846938775510204,0.0,0.25510204081632654,0.25510204081632654,0.0,0.0,0.0,0.0,0.25510204081632654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.122448979591836,6.122448979591836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5102040816326531,0.0,3.571428571428571
shinken-solutions_shinken,2024-12-31,d0bc3b52518d0728435ec94aca48cfcd90e64006,329.0,33706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simplistix_testfixtures,2024-12-31,18a39fae84dcef866152c1188ef9e0023de17eca,54.0,7302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.962962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.88888888888889,22.22222222222222,12.962962962962962,12.962962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37037037037037
sirver_ultisnips,2024-12-31,808114c1ce668cb5a15914f4233658973edc195e,75.0,6413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333335
slapos_slapos,2024-12-31,f1c063158dc84aac649e9453747b0d888daf2ccb,175.0,17415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2857142857142865,7.428571428571429,0.5714285714285714,0.5714285714285714,0.0,0.0,0.0,0.0,0.5714285714285714,0.5714285714285714,0.0,1.7142857142857144
slapos_slapos.core,2024-12-31,99adbf9dce3df67ed666fa701ec9641637e3a62f,780.0,48977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564102564102564,0.2564102564102564,0.1282051282051282,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.1282051282051282,0.0,0.2564102564102564
smarr_rebench,2024-12-31,1bf94fac44a93728caa09df2883b726d17b1dce3,103.0,6540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.912621359223301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.475728155339805,12.62135922330097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.70873786407767
snarfed_bridgy,2024-12-31,b8b69228c1152ac75e2cc2f98c18c3b2ef525ad2,61.0,10717.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.77049180327869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.918032786885246,0.0,0.0,1.639344262295082,0.0,0.0,1.639344262295082,1.639344262295082,0.0,0.0,0.0,0.0,0.0,1.639344262295082,0.0,0.0
softlayer_softlayer-python,2024-12-31,4552db39cfd459cdd6767921aabcb2ee809c8ca0,563.0,28495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.353463587921844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17761989342806395,0.0,0.0,0.0,0.0,0.0,0.0,0.3552397868561279,0.17761989342806395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17761989342806395
sopel-irc_sopel,2024-12-31,7a605d97970e8f2f057df4db646d239884e4356e,117.0,19375.0,0.0,0.0,0.0,0.0,0.0,0.8547008547008548,0.8547008547008548,0.0,0.0,0.8547008547008548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7094017094017095,0.0,0.8547008547008548,0.0,0.0,0.0,0.0,0.0,34.18803418803419,30.76923076923077,5.982905982905983,5.982905982905983,0.0,0.0,0.0,0.0,2.564102564102564,0.8547008547008548,0.0,23.076923076923077
sosreport_sos,2024-12-31,bdfc9abc8274bbe93a1d0ec8b0686cff4da1c0d6,505.0,16516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.73267326732674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39603960396039606,0.594059405940594,0.19801980198019803,0.19801980198019803,0.0,0.0,0.0,0.0,0.0,0.39603960396039606,0.0,0.19801980198019803
spacelog_spacelog,2024-12-31,fe9d342f242fc1f0db934f0a04519bbf9e7b99e4,71.0,4548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4084507042253522,0.0,0.0,0.0
spiral-project_ihatemoney,2024-12-31,86eb9b8662b16006ad43f04b350a9d11efe864a4,38.0,4002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.21052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631578947368421,0.0,0.0,0.0,10.526315789473683,2.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
splunk_splunk-sdk-python,2024-12-31,e3f3968da91ed1d8b67fb20e2334e2cad43b6e3d,78.0,9503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.46153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
spritelink_nipap,2024-12-31,122efdd3c1f2dfe32245fd0ad2eb8c0477a58040,46.0,9220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1739130434782608,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
statsmodels_statsmodels,2024-12-31,22621cda87ebb57ff2b3580e570bf76679544084,1025.0,157255.0,0.0,0.0,0.0,0.0,4.2926829268292686,0.0,0.0,0.0,0.0,13.951219512195124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.0975609756097561,0.0,0.0,0.0,0.0,0.0,3.1219512195121952,2.4390243902439024,1.8536585365853657,1.8536585365853657,0.0,0.0,0.0,0.0,0.2926829268292683,0.0,0.0,1.2682926829268293
stephenmcd_cartridge,2024-12-31,abc4f04242834f13bacd979224452017be2fb304,36.0,2479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strawlab_flydra,2024-12-31,a4bb3a1c06a744f9d194a626e1941d481639e512,147.0,22964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stripe_stripe-python,2024-12-31,62558c7fa811189e244301b6cd0a9263150c59c4,653.0,86044.0,0.9188361408882083,0.0,0.0,0.0,0.0,42.725880551301685,42.11332312404288,0.0,0.0,0.7656967840735069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7656967840735069,0.0,0.0,0.0,44.4104134762634,44.257274119448695,1.5313935681470139,1.5313935681470139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.68912710566615
sublimetext_packagedev,2024-12-31,e4e6751ccfb3f43af4cc0d7aedb67bfdc0213342,28.0,2462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.571428571428571,3.571428571428571,3.571428571428571,3.571428571428571,0.0,0.0,0.0,0.0,14.285714285714285,7.142857142857142,0.0,0.0
sunpy_sunpy,2024-12-31,782b242b06724ae315e9aad776c7673b895e3585,381.0,30967.0,0.0,0.0,0.0,0.0,1.0498687664041995,0.0,0.0,0.0,0.0,33.85826771653544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5249343832020997,2.099737532808399,0.26246719160104987,0.0,0.7874015748031495,0.0,0.26246719160104987,0.26246719160104987,6.824146981627297,1.574803149606299,8.136482939632545,8.136482939632545,0.0,0.0,0.0,0.0,0.5249343832020997,2.099737532808399,0.0,0.7874015748031495
suor_django-cacheops,2024-12-31,18177849dd85fd2b7eb45da1d8a894f9ddb6e564,31.0,2660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.451612903225806,0.0,0.0,0.0,3.225806451612903,0.0,3.225806451612903,0.0,6.451612903225806,0.0,3.225806451612903,3.225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supervisor_supervisor,2024-12-31,27efcd59b454e4f3a81e5e1b02ab0d8d0ff2f45f,66.0,25068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sympy_sympy,2024-12-31,f7d762468326042a03b32b17a8362365ea16d2f6,1400.0,351140.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,7.7857142857142865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714286,0.5,0.5,0.0,0.5,0.0,0.7857142857142858,0.2142857142857143,5.142857142857142,5.357142857142857,8.285714285714285,8.285714285714285,0.0,0.0,0.0,0.0,1.7142857142857144,1.2857142857142856,0.2142857142857143,8.428571428571429
tahoe-lafs_tahoe-lafs,2024-12-31,68dde65e90c83f1fa722dc7af79bf20b403805ce,337.0,69164.0,0.0,0.0,0.0,0.0,0.0,10.682492581602373,9.792284866468842,0.2967359050445104,0.2967359050445104,7.121661721068249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5934718100890208,18.694362017804153,18.694362017804153,1.483679525222552,1.483679525222552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.94658753709199
tanghaibao_goatools,2024-12-31,2dfb6af9f58f5781a6d5aa9b958a91111a0df4d5,279.0,16399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35842293906810035,0.0,0.0,0.0,0.0,0.0,0.0,2.1505376344086025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tanghaibao_jcvi,2024-12-31,756adc19648aae05e7b81baeeffa6f9affdb6b19,194.0,48332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.979381443298967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.525773195876287,11.34020618556701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0927835051546393
tardis-sn_tardis,2024-12-31,c1026cd930c74417944e01a4128350c55bbe0834,252.0,18318.0,0.0,0.0,0.0,0.0,0.0,0.3968253968253968,0.3968253968253968,0.0,0.0,27.380952380952383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7936507936507936,0.3968253968253968,0.0,0.0,0.0,0.0,0.3968253968253968,7.5396825396825395,3.968253968253968,0.0,0.0,0.0,0.0,0.0,0.0,0.3968253968253968,0.3968253968253968,0.0,5.555555555555555
tendenci_tendenci,2024-12-31,46855f7ad222dc26f9efa0c44234f544c390fdcc,1585.0,87627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.056782334384858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06309148264984228,0.0,0.0,0.0,0.0,0.0,0.1892744479495268,0.1892744479495268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
